wasp_id,cell_id,amt,time,bout_id
5,183,2,82,37.0
60,26,82,1,
60,26,1,82,37.0
28,3,82,2,
28,3,2,82,37.0
59,1,82,2,
59,1,2,82,37.0
72,171,82,2,
72,171,2,82,37.0
0,3,82,2,
0,3,2,82,37.0
6,5,83,1,
6,5,1,83,37.0
61,2,83,2,
61,2,2,83,37.0
14,9,83,2,
14,9,2,83,37.0
71,1,83,2,
71,1,2,83,37.0
43,2,83,1,
43,2,1,83,38.0
12,41,84,2,
12,41,2,84,38.0
38,158,84,2,
38,158,2,84,38.0
60,26,84,1,
60,26,1,84,38.0
56,311,86,2,
56,311,2,86,38.0
72,312,86,2,
72,312,2,86,38.0
14,8,87,2,
14,8,2,87,38.0
7,312,87,2,
7,312,2,87,38.0
41,24,87,2,
41,24,2,87,38.0
69,158,87,2,
69,158,2,87,38.0
43,2,87,2,
43,2,2,87,38.0
60,175,87,2,
60,175,2,87,38.0
38,180,87,1,
38,180,1,87,38.0
61,13,87,2,
61,13,2,87,38.0
0,180,87,2,
0,180,2,87,38.0
5,180,87,2,
5,180,2,87,38.0
3,171,87,2,
3,171,2,87,38.0
55,3,88,2,
55,3,2,88,38.0
71,210,88,2,
71,210,2,88,38.0
41,174,89,1,
41,174,1,89,38.0
3,172,89,2,
3,172,2,89,38.0
60,167,90,2,
60,167,2,90,38.0
0,22,90,1,
0,22,1,90,38.0
52,3,90,2,
52,3,2,90,38.0
30,3,90,2,
30,3,2,90,38.0
43,2,90,2,
43,2,2,90,38.0
14,7,90,2,
14,7,2,90,38.0
38,326,92,2,
38,326,2,92,38.0
69,199,92,1,
69,199,1,92,38.0
43,2,92,2,
43,2,2,92,38.0
41,24,92,2,
41,24,2,92,38.0
3,200,93,2,
3,200,2,93,38.0
15,26,93,2,
15,26,2,93,38.0
2,3,93,2,
2,3,2,93,38.0
60,2,93,1,
60,2,1,93,38.0
57,16,93,2,
57,16,2,93,38.0
43,2,94,2,
43,2,2,94,38.0
30,174,94,2,
30,174,2,94,38.0
14,41,94,2,
14,41,2,94,38.0
5,52,94,2,
5,52,2,94,38.0
61,171,94,2,
61,171,2,94,38.0
60,2,94,2,
60,2,2,94,38.0
64,3,94,1,
64,3,1,94,38.0
4,35,94,2,
4,35,2,94,38.0
75,3,94,2,
75,3,2,94,38.0
3,317,96,2,
3,317,2,96,38.0
52,9,96,2,
52,9,2,96,38.0
41,1,97,1,
41,1,1,97,38.0
15,192,97,2,
15,192,2,97,38.0
47,312,97,2,
47,312,2,97,38.0
29,166,97,1,
29,166,1,97,38.0
61,312,97,2,
61,312,2,97,38.0
4,35,97,2,
4,35,2,97,38.0
43,2,97,2,
43,2,2,97,38.0
22,3,98,2,
22,3,2,98,38.0
28,15,98,2,
28,15,2,98,38.0
60,7,98,2,
60,7,2,98,38.0
34,4,98,2,
34,4,2,98,38.0
52,3,98,2,
52,3,2,98,38.0
57,3,98,2,
57,3,2,98,38.0
36,24,99,2,
36,24,2,99,38.0
48,0,99,2,
48,0,2,99,38.0
63,3,99,1,
63,3,1,99,38.0
75,4,99,2,
75,4,2,99,38.0
43,2,99,2,
43,2,2,99,38.0
60,6,99,1,
60,6,1,99,38.0
4,34,99,2,
4,34,2,99,38.0
52,3,99,2,
52,3,2,99,38.0
41,6,99,2,
41,6,2,99,38.0
68,2,99,2,
68,2,2,99,38.0
12,327,100,2,
12,327,2,100,39.0
35,4,100,2,
35,4,2,100,39.0
64,8,101,1,
64,8,1,101,39.0
63,3,101,1,
63,3,1,101,39.0
46,3,101,2,
46,3,2,101,39.0
47,311,101,2,
47,311,2,101,39.0
41,171,102,2,
41,171,2,102,39.0
68,2,102,2,
68,2,2,102,39.0
60,13,102,2,
60,13,2,102,39.0
5,318,102,2,
5,318,2,102,40.0
16,3,102,1,
16,3,1,102,41.0
30,1,103,2,
30,1,2,103,41.0
75,17,103,2,
75,17,2,103,41.0
22,160,103,2,
22,160,2,103,41.0
2,3,103,2,
2,3,2,103,41.0
4,192,103,2,
4,192,2,103,41.0
60,51,105,2,
60,51,2,105,41.0
64,31,106,2,
64,31,2,106,41.0
43,14,106,2,
43,14,2,106,41.0
26,336,106,2,
26,336,2,106,41.0
41,312,106,1,
41,312,1,106,41.0
59,160,106,2,
59,160,2,106,41.0
4,181,106,1,
4,181,1,106,42.0
55,3,106,2,
55,3,2,106,42.0
12,190,106,1,
12,190,1,106,42.0
8,5,107,2,
8,5,2,107,42.0
0,52,108,2,
0,52,2,108,43.0
55,160,108,1,
55,160,1,108,43.0
2,3,108,2,
2,3,2,108,43.0
48,160,108,2,
48,160,2,108,43.0
4,14,108,2,
4,14,2,108,43.0
32,176,109,2,
32,176,2,109,43.0
43,158,109,2,
43,158,2,109,43.0
17,9,109,2,
17,9,2,109,43.0
59,161,109,2,
59,161,2,109,43.0
22,2,109,2,
22,2,2,109,43.0
53,3,109,2,
53,3,2,109,43.0
44,3,109,2,
44,3,2,109,43.0
6,3,110,2,
6,3,2,110,43.0
73,26,110,2,
73,26,2,110,44.0
19,3,111,2,
19,3,2,111,44.0
46,160,111,2,
46,160,2,111,44.0
6,8,111,2,
6,8,2,111,44.0
4,1,111,2,
4,1,2,111,44.0
1,158,111,2,
1,158,2,111,44.0
64,3,111,2,
64,3,2,111,44.0
43,159,111,2,
43,159,2,111,44.0
62,7,112,2,
62,7,2,112,44.0
32,18,112,2,
32,18,2,112,44.0
8,18,112,2,
8,18,2,112,44.0
26,42,114,1,
26,42,1,114,44.0
46,3,114,2,
46,3,2,114,44.0
16,2,114,2,
16,2,2,114,44.0
73,192,114,2,
73,192,2,114,44.0
43,173,114,2,
43,173,2,114,44.0
11,174,114,2,
11,174,2,114,44.0
32,168,114,2,
32,168,2,114,44.0
4,191,115,1,
4,191,1,115,44.0
73,211,117,2,
73,211,2,117,44.0
14,310,118,2,
14,310,2,118,44.0
34,174,118,1,
34,174,1,118,44.0
16,160,118,2,
16,160,2,118,44.0
44,3,118,2,
44,3,2,118,44.0
64,31,118,2,
64,31,2,118,44.0
1,316,118,2,
1,316,2,118,44.0
36,174,118,2,
36,174,2,118,44.0
35,190,118,2,
35,190,2,118,44.0
29,7,118,2,
29,7,2,118,44.0
26,316,118,2,
26,316,2,118,44.0
11,24,118,2,
11,24,2,118,44.0
31,202,119,2,
31,202,2,119,44.0
66,199,119,2,
66,199,2,119,44.0
48,1,119,2,
48,1,2,119,44.0
59,161,119,2,
59,161,2,119,44.0
8,311,119,2,
8,311,2,119,44.0
32,190,120,1,
32,190,1,120,44.0
5,306,120,2,
5,306,2,120,44.0
35,201,120,1,
35,201,1,120,44.0
57,165,120,2,
57,165,2,120,44.0
68,7,120,2,
68,7,2,120,44.0
29,165,120,2,
29,165,2,120,44.0
2,3,120,2,
2,3,2,120,44.0
43,183,120,2,
43,183,2,120,44.0
4,327,120,1,
4,327,1,120,44.0
63,8,120,2,
63,8,2,120,44.0
59,10,121,2,
59,10,2,121,44.0
30,7,121,2,
30,7,2,121,44.0
44,2,121,2,
44,2,2,121,44.0
16,16,121,2,
16,16,2,121,44.0
19,160,122,1,
19,160,1,122,44.0
48,3,122,2,
48,3,2,122,44.0
32,191,122,2,
32,191,2,122,44.0
75,161,123,2,
75,161,2,123,44.0
17,3,123,2,
17,3,2,123,44.0
43,337,123,1,
43,337,1,123,44.0
16,175,124,1,
16,175,1,124,44.0
59,18,124,2,
59,18,2,124,44.0
64,3,124,2,
64,3,2,124,44.0
56,43,124,2,
56,43,2,124,44.0
11,3,124,2,
11,3,2,124,44.0
30,0,124,2,
30,0,2,124,44.0
31,13,124,2,
31,13,2,124,44.0
68,1,124,2,
68,1,2,124,44.0
73,52,124,2,
73,52,2,124,44.0
32,33,124,2,
